iter	Logloss
1511	0.1408628484
1512	0.1408250942
1513	0.140808225
1514	0.1407794972
1515	0.1407518827
1516	0.1407279904
1517	0.1406929829
1518	0.1406613864
1519	0.1406369192
1520	0.1406146951
1521	0.1405908367
1522	0.1405655822
1523	0.1405429072
1524	0.1405163445
1525	0.1404819625
1526	0.1404634081
1527	0.1404345133
1528	0.1404003046
1529	0.1403819507
1530	0.1403501315
1531	0.1403234255
1532	0.1402871453
1533	0.140260602
1534	0.1402211195
1535	0.1401826671
1536	0.1401460542
1537	0.1401013439
1538	0.1400851639
1539	0.1400597571
1540	0.1400123926
1541	0.1399817264
1542	0.1399591985
1543	0.139933282
1544	0.1399124506
1545	0.139882444
1546	0.1398449842
1547	0.139819085
1548	0.1397898438
1549	0.1397718152
1550	0.1397505208
1551	0.1397192059
1552	0.1397001769
1553	0.139679879
1554	0.1396640004
1555	0.1396349461
1556	0.139599881
1557	0.139577618
1558	0.1395524708
1559	0.1395185832
1560	0.1394933641
1561	0.1394689559
1562	0.1394356506
1563	0.139418747
1564	0.1393846418
1565	0.1393508856
1566	0.1393199152
1567	0.1392892664
1568	0.1392683903
1569	0.1392357661
1570	0.1392091521
1571	0.1391929716
1572	0.1391619587
1573	0.1391437137
1574	0.1391229522
1575	0.139094101
1576	0.1390712596
1577	0.1390426949
1578	0.1390083131
1579	0.1389828894
1580	0.1389445664
1581	0.1389068156
1582	0.1388755951
1583	0.138843814
1584	0.138810805
1585	0.138786457
1586	0.1387593975
1587	0.1387306186
1588	0.138697798
1589	0.1386723018
1590	0.1386412851
1591	0.1386075636
1592	0.1385919617
1593	0.1385544199
1594	0.1385207952
1595	0.1384988248
1596	0.1384795865
1597	0.1384528915
1598	0.1384200797
1599	0.1383906533
1600	0.1383619449
1601	0.1383188348
1602	0.1382858696
1603	0.1382501611
1604	0.1382189603
1605	0.1381987699
1606	0.1381759976
1607	0.1381460008
1608	0.1381199658
1609	0.1380900709
1610	0.1380687237
1611	0.1380364615
1612	0.1380220481
1613	0.1379979834
1614	0.1379643977
1615	0.1379353149
1616	0.1379108152
1617	0.1378957776
1618	0.1378676674
1619	0.137849063
1620	0.1378215331
1621	0.1377982052
1622	0.1377654361
1623	0.1377381427
1624	0.1377159552
1625	0.1376912026
1626	0.1376672584
1627	0.1376444339
1628	0.1376167828
1629	0.1376017146
1630	0.1375852179
1631	0.1375681173
1632	0.1375315964
1633	0.1375010519
1634	0.1374765428
1635	0.1374480752
1636	0.1374154791
1637	0.1373951757
1638	0.1373687602
1639	0.137334068
1640	0.137304125
1641	0.1372697506
1642	0.1372450741
1643	0.1372181636
1644	0.1372037896
1645	0.1371756391
1646	0.1371408082
1647	0.1371150148
1648	0.1370846369
1649	0.137056382
1650	0.1370279144
1651	0.1370027103
1652	0.1369732504
1653	0.1369588821
1654	0.1369313834
1655	0.1369203324
1656	0.136892576
1657	0.1368611429
1658	0.136836447
1659	0.1368206761
1660	0.1368068166
1661	0.1367727957
1662	0.136753895
1663	0.136730559
1664	0.1367106443
1665	0.1366841035
1666	0.1366593842
1667	0.1366321123
1668	0.1366011477
1669	0.1365656177
1670	0.136540096
1671	0.1365246216
1672	0.1365108743
1673	0.1364896446
1674	0.1364638742
1675	0.1364408753
1676	0.136418175
1677	0.1363872981
1678	0.1363634041
1679	0.1363473788
1680	0.1363237777
1681	0.136289858
1682	0.1362495762
1683	0.1362287087
1684	0.1361922252
1685	0.1361733953
1686	0.1361456702
1687	0.1361097839
1688	0.1360922804
1689	0.1360581795
1690	0.1360424423
1691	0.1360150355
1692	0.1359730184
1693	0.1359423325
1694	0.1359168339
1695	0.1358924994
1696	0.1358793225
1697	0.1358665073
1698	0.1358481499
1699	0.135814509
1700	0.1358028704
1701	0.1357812557
1702	0.1357521936
1703	0.1357282058
1704	0.1357043077
1705	0.1356801018
1706	0.1356500404
1707	0.1356296286
1708	0.1356020428
1709	0.135567058
1710	0.1355328442
1711	0.1354993011
1712	0.1354725072
1713	0.1354573934
1714	0.1354325108
1715	0.1354145136
1716	0.1353819881
1717	0.1353630901
1718	0.135345613
1719	0.1353173018
1720	0.1352883183
1721	0.1352657168
1722	0.1352446202
1723	0.1352246773
1724	0.1351911099
1725	0.1351520861
1726	0.1351371481
1727	0.1351136378
1728	0.1350812199
1729	0.1350494114
1730	0.135006526
1731	0.1349758103
1732	0.1349503471
1733	0.1349138192
1734	0.1348779346
1735	0.1348567749
1736	0.1348236564
1737	0.1348030019
1738	0.1347738772
1739	0.1347437629
1740	0.1347315668
1741	0.1347171084
1742	0.1346896524
1743	0.1346639293
1744	0.1346492669
1745	0.1346118378
1746	0.1345977566
1747	0.1345747087
1748	0.1345644191
1749	0.1345207811
1750	0.1344972669
1751	0.1344772483
1752	0.1344520492
1753	0.1344216208
1754	0.1343942132
1755	0.1343588202
1756	0.1343232908
1757	0.134292512
1758	0.1342670036
1759	0.1342248218
1760	0.1342105601
1761	0.1342003908
1762	0.1341689125
1763	0.1341374365
1764	0.1341124942
1765	0.1340797398
1766	0.1340453793
1767	0.1340188447
1768	0.133999774
1769	0.1339851165
1770	0.1339602465
1771	0.1339455379
1772	0.1339155913
1773	0.1338871366
1774	0.1338733424
1775	0.1338321957
1776	0.1338152361
1777	0.133798415
1778	0.1337629168
1779	0.1337413694
1780	0.133721174
1781	0.1337093695
1782	0.1336930892
1783	0.1336692038
1784	0.1336409874
1785	0.1336162884
1786	0.133597937
1787	0.1335572525
1788	0.1335457824
1789	0.1335299951
1790	0.1335033937
1791	0.1334874157
1792	0.1334562139
1793	0.1334459218
1794	0.1334360739
1795	0.1334124439
1796	0.1333980756
1797	0.1333650848
1798	0.1333319225
1799	0.1332925263
1800	0.1332763011
1801	0.133254405
1802	0.1332158682
1803	0.1331887054
1804	0.1331523947
1805	0.13312147
1806	0.1330890685
1807	0.1330798488
1808	0.1330450489
1809	0.1330315923
1810	0.1330066414
1811	0.1329711993
1812	0.1329402184
1813	0.1329157657
1814	0.1328969658
1815	0.1328800565
1816	0.1328549178
1817	0.1328242672
1818	0.1327989
1819	0.1327616352
1820	0.1327320905
1821	0.1327046054
1822	0.1326730887
1823	0.1326389666
1824	0.1326144464
1825	0.1325746181
1826	0.1325387389
1827	0.132501801
1828	0.1324751714
1829	0.132449799
1830	0.1324151557
1831	0.132374992
1832	0.1323531671
1833	0.1323177143
1834	0.1322908333
1835	0.1322679345
1836	0.132229234
1837	0.1322048765
1838	0.1321787045
1839	0.1321523252
1840	0.1321278428
1841	0.1321051687
1842	0.13207781
1843	0.1320420014
1844	0.132017934
1845	0.1319943165
1846	0.1319696996
1847	0.1319504766
1848	0.1319234443
1849	0.1318989807
1850	0.1318725379
1851	0.131848636
1852	0.131826198
1853	0.1318023332
1854	0.1317756856
1855	0.131756142
1856	0.1317328529
1857	0.1317032628
1858	0.1316631743
1859	0.1316418602
1860	0.1316073848
1861	0.1315775734
1862	0.1315490199
1863	0.1315209882
1864	0.1314870036
1865	0.1314670957
1866	0.1314435601
1867	0.1314124317
1868	0.1313771351
1869	0.1313553206
1870	0.1313261312
1871	0.1312939296
1872	0.1312612719
1873	0.1312298474
1874	0.1312036398
1875	0.1311773725
1876	0.1311526306
1877	0.1311250434
1878	0.1311024407
1879	0.1310764888
1880	0.1310478819
1881	0.1310207106
1882	0.1309919507
1883	0.1309679576
1884	0.1309207721
1885	0.1309078298
1886	0.1308931297
1887	0.1308601509
1888	0.1308389772
1889	0.1308020317
1890	0.1307679955
1891	0.1307385897
1892	0.1307179385
1893	0.1306972375
1894	0.1306761988
1895	0.1306482815
1896	0.1306144861
1897	0.1305995369
1898	0.1305772566
1899	0.1305490165
1900	0.1305190212
1901	0.1304860738
1902	0.1304607505
1903	0.1304378889
1904	0.1304280701
1905	0.1303949763
1906	0.1303705907
1907	0.1303507326
1908	0.1303256679
1909	0.1303035891
1910	0.130280872
1911	0.1302565632
1912	0.1302187366
1913	0.130199825
1914	0.1301713282
1915	0.1301456219
1916	0.1301327236
1917	0.1301026668
1918	0.1300737929
1919	0.1300514896
1920	0.1300247477
1921	0.1299892232
1922	0.1299682177
1923	0.1299317138
1924	0.1299078267
1925	0.1298850602
1926	0.1298569345
1927	0.1298289387
1928	0.1297936507
1929	0.1297736598
1930	0.1297533036
1931	0.1297250937
1932	0.1297048831
1933	0.1296822598
1934	0.1296649261
1935	0.1296409164
1936	0.129610891
1937	0.1295894527
1938	0.129567065
1939	0.1295442871
1940	0.129525646
1941	0.1294991744
1942	0.1294770099
1943	0.1294505225
1944	0.1294302095
1945	0.129415656
1946	0.129400159
1947	0.1293711814
1948	0.1293475081
1949	0.1293163701
1950	0.1292893171
1951	0.1292444669
1952	0.1292072007
1953	0.1291895697
1954	0.1291557618
1955	0.1291347345
1956	0.1291156721
1957	0.1290984426
1958	0.1290814662
1959	0.1290648911
1960	0.1290557694
1961	0.1290294403
1962	0.1289976632
1963	0.1289761443
1964	0.1289564287
1965	0.1289253685
1966	0.1288831533
1967	0.1288625023
1968	0.1288443542
1969	0.128828183
1970	0.12881502
1971	0.1288061562
1972	0.128797469
1973	0.1287790958
1974	0.1287540335
1975	0.1287334129
1976	0.1287176427
1977	0.1286853334
1978	0.1286550194
1979	0.1286253197
1980	0.1286023863
1981	0.1285811548
1982	0.1285621406
1983	0.1285441302
1984	0.1285352241
1985	0.1285078618
1986	0.1284902839
1987	0.1284657585
1988	0.1284403354
1989	0.1284115435
1990	0.1283855274
1991	0.1283622215
1992	0.1283363145
1993	0.1283048264
1994	0.128288309
1995	0.1282784678
1996	0.128249862
1997	0.1282338538
1998	0.1282053288
1999	0.1281825501
